SoC(%),Voltage(V)
96.95235305642828,4.10239296875
96.94710752574895,4.102334375
96.94186203632954,4.102230859375
96.93661656907965,4.102171875
96.93137112399927,4.10208828125
96.92612561487364,4.102083203125
96.92088008049937,4.102015625
96.91563452149231,4.101945703125
96.91038901852487,4.10182890625
96.9051435303371,4.10175859375
96.89989804953917,4.10168359375
96.89465252009147,4.101659765625
96.88940698941212,4.101625
96.88416148521306,4.101531640625
96.87891602042643,4.101473046875
96.87367057780934,4.1014078125
96.86842511055944,4.101401953125
96.86317961128692,4.101330859375
96.85793408307084,4.10126171875
96.85268858810907,4.101161328125
96.84744310484787,4.101113671875
96.84219763882962,4.10103515625
96.83695213216726,4.10097109375
96.83170661934669,4.100946484375
96.82646112007414,4.10085234375
96.82121565528755,4.1007875
96.81597021020717,4.100733203125
96.8107247281776,4.100737109375
96.80547919749826,4.10065078125
96.80023364218613,4.10058984375
96.79498814291361,4.100450390625
96.78974267320044,4.100399609375
96.78449723304661,4.10033515625
96.77925172884753,4.1003375
96.77400620925295,4.100290234375
96.76876067734197,4.1002375
96.7635152014706,4.100150390625
96.75826975146367,4.10006953125
96.75302428175048,4.100044140625
96.7477787800147,4.09997734375
96.74253325918846,4.099940625
96.73728776422668,4.099777734375
96.73204228958696,4.09976328125
96.72679685066477,4.099696484375
96.7215513686352,4.099721875
96.71630587059433,4.099623828125
96.71106035223137,4.09958984375
96.70581488005493,4.0994671875
96.70056941588413,4.0994125
96.69532395294499,4.099341015625
96.69007843889278,4.099328515625
96.68483290944508,4.0992671875
96.67958739416123,4.099159375
96.6743418948887,4.099146484375
96.66909641162749,4.099072265625
96.66385087417413,4.09906015625
96.65860531516708,4.098987890625
96.6533597432278,4.098966015625
96.64811423040723,4.0988140625
96.64286873790873,4.09877265625
96.63762325095261,4.098682421875
96.63237770426194,4.09866171875
96.62713215633966,4.09859375
96.62188661888628,4.098482421875
96.61664110976064,4.098485546875
96.61139563388926,4.098417578125
96.60615011860541,4.09841875
96.60090456452492,4.09832890625
96.59565899258564,4.098276171875
96.59041348592329,4.098152734375
96.58516799896715,4.0981515625
96.5799225144743,4.0981
96.57467698010005,4.098021875
96.5694314371043,4.097996875
96.56418594583744,4.0978703125
96.55894047858754,4.097826953125
96.55369502119078,4.09775078125
96.54844951083349,4.0977125
96.54320399000727,4.097697265625
96.53795849750875,4.0975765625
96.53271301055264,4.09753046875
96.52746753221798,4.09746171875
96.52222199907537,4.097455078125
96.5169764647011,4.097377734375
96.51173095434382,4.09731015625
96.5064854735459,4.0972484375
96.50124002600224,4.097193359375
96.49599451810823,4.097170703125
96.49074898619725,4.09712109375
96.48550347337668,4.09700625
96.4802579913471,4.09699375
96.47501251917066,4.09692421875
96.46976698294894,4.096911328125
96.46452141778369,4.096884375
96.45927588033032,4.09673671875
96.4540303748996,4.096675
96.44878487685872,4.09666015625
96.44353934741102,4.096609765625
96.43829380441528,4.096589453125
96.4330482915947,4.096478125
96.42780280956514,4.096415625
96.42255730167113,4.09641796875
96.41731176298613,4.096334765625
96.4120662323068,4.096325390625
96.4068207342659,4.09620390625
96.4015752571629,4.09613046875
96.39632975050053,4.096202734375
96.3910842259794,4.096101171875
96.38583870145824,4.096005859375
96.38059321819703,4.095938671875
96.37534777188503,4.095863671875
96.37010226152775,4.095861328125
96.36485672715348,4.095827734375
96.35961120016904,4.095665625
96.35436570212816,4.095663671875
96.34912021640368,4.095609375
96.34387468572433,4.095573046875
96.33862913533876,4.0955359375
96.33338362621312,4.095412890625
96.32813814048863,4.09536953125
96.32289263998443,4.095355078125
96.31764710253113,4.095314453125
96.31240155337719,4.09528671875
96.30715604794644,4.095184765625
96.30191056838015,4.095139453125
96.29666505248048,4.0951265625
96.29141949716833,4.095087890625
96.28617395047768,4.094942578125
96.28092843765712,4.094940234375
96.27568295316426,4.094851171875
96.27043743110639,4.094826171875
96.2651918948847,4.09481875
96.25994638945396,4.094719921875
96.25470089941874,4.09464453125
96.24945540260947,4.094646875
96.24420987439343,4.09458671875
96.23896431661801,4.0945640625
96.23371880995562,4.094422265625
96.22847332915771,4.094409765625
96.22322779170435,4.094435546875
96.21798224008712,4.09435234375
96.21273668108007,4.094275
96.207491152864,4.094201953125
96.20224567206608,4.094091796875
96.1970001333811,4.09410234375
96.19175458176386,4.094053125
96.18650906771164,4.0939421875
96.18126358814537,4.0938703125
96.1760181061158,4.093873828125
96.17077259021616,4.09382265625
96.16552704598874,4.093816796875
96.16028155472188,4.09369765625
96.15503608008217,4.09367578125
96.14979057218815,4.09366640625
96.14454503904555,4.093574609375
96.13929950959785,4.09353984375
96.13405400909365,4.09342421875
96.12880854430705,4.09341484375
96.12356301978592,4.09336953125
96.11831748541165,4.093291796875
96.11307198244421,4.09319921875
96.10782651396269,4.093198828125
96.1025810534868,4.09317265625
96.09733553512388,4.093147265625
96.0920899939756,4.093092578125
96.08684449223979,4.092987890625
96.08159901390512,4.09294453125
96.07635351894334,4.09295
96.07110798456908,4.09289921875
96.06586243664678,4.092853125
96.06061694291664,4.09274609375
96.05537147320346,4.09274140625
96.05012597023602,4.092714453125
96.04488044571485,4.092666015625
96.03963490949316,4.09259140625
96.034389408989,4.092535546875
96.02914394050744,4.092476953125
96.02389840428573,4.0924796875
96.01865284035212,4.092436328125
96.01340730967276,4.0923046875
96.0081618091686,4.092272265625
96.00291632837069,4.09219296875
95.99767077429019,4.0922375
95.99242520727745,4.092201171875
95.98717966551337,4.0920109375
95.98193414961368,4.091994921875
95.97668863371403,4.0920046875
95.97144307347533,4.091926953125
95.96619749353042,4.09192734375
95.96095196531434,4.091828515625
95.9557064598836,4.0917890625
95.95046091565622,4.09178359375
95.94521535049098,4.091706640625
95.93996980503195,4.091630078125
95.93472429467468,4.091576953125
95.92947879786544,4.091518359375
95.92423324378491,4.09151015625
95.91898765891342,4.0914796875
95.91374212269173,4.09137578125
95.90849661602932,4.091341796875
95.9032510607172,4.09135625
95.89800549432033,4.091250390625
95.89275995809857,4.09114375
95.88751445020456,4.091155078125
95.88226893738401,4.091138671875
95.87702337837698,4.09110703125
95.87177783969194,4.09093984375
95.86653232009739,4.090971484375
95.86128677833327,4.090952734375
95.85604121563131,4.090884375
95.85079567940956,4.09076796875
95.84555017028393,4.090771484375
95.84030462482492,4.090746875
95.83505905842802,4.090716796875
95.82981352097465,4.09059375
95.8245680180072,4.090569140625
95.81932246146343,4.090566796875
95.81407690122472,4.090528125
95.80883138532505,4.090408984375
95.8035858725045,4.09044921875
95.79834033258786,4.090391015625
95.79309481053001,4.090253515625
95.78784932234224,4.090250390625
95.7826037891996,4.090219921875
95.77735823265583,4.0902203125
95.77211271675615,4.09013046875
95.76686717683953,4.09011640625
95.76162160613187,4.090059765625
95.75637606313614,4.08994375
95.75113054908394,4.08989375
95.74588499254017,4.089880859375
95.74063944954443,4.08981640625
95.73539393241312,4.089762109375
95.73014840666033,4.0897703125
95.72490286551206,4.08971484375
95.71965736008133,4.08962421875
95.71441185341897,4.089632421875
95.70916630795995,4.0895875
95.70392078220715,4.08951484375
95.6986752718499,4.0894859375
95.69342971653776,4.08947265625
95.68818416492053,4.089352734375
95.6829386533316,4.089362109375
95.67769310664093,4.089292578125
95.67244753962822,4.08928359375
95.66720202372855,4.089169140625
95.66195649181755,4.08918125
95.65671092788396,4.0891453125
95.65146541198429,4.089046484375
95.64621990039537,4.0890234375
95.64097435493633,4.0889921875
95.63572883164683,4.08885859375
95.63048334161162,4.088842578125
95.62523780292659,4.0888203125
95.61999227471057,4.08873359375
95.61474678098043,4.088697265625
95.60950125030105,4.088668359375
95.6042557073053,4.088636328125
95.5990102018746,4.088548828125
95.59376467489017,4.088586328125
95.58851910787745,4.088545703125
95.58327356796083,4.088437890625
95.5780280175752,4.088454296875
95.57278244563597,4.088415625
95.56753691249332,4.08834296875
95.5622913916671,4.08825703125
95.55704585051883,4.0882359375
95.55180033092424,4.08815390625
95.54655483719408,4.08809609375
95.5413092917351,4.088122265625
95.53606376105573,4.08805234375
95.5308182457719,4.088014453125
95.52557268183828,4.08798984375
95.52032711913631,4.08794609375
95.51508159831006,4.08786328125
95.50983605654596,4.08789453125
95.50459049507565,4.08782421875
95.49934497917599,4.087730859375
95.49409944172264,4.087728515625
95.48885389380031,4.087746484375
95.48360838713793,4.0876140625
95.47836287000665,4.0876484375
95.47311731838943,4.087581640625
95.46787179879486,4.087480078125
95.46262628043189,4.087504296875
95.45738073374123,4.08743828125
95.45213520675682,4.087340234375
95.44688968962551,4.087323046875
95.44164414293486,4.087319921875
95.43639860548149,4.087240625
95.43115308835017,4.087190625
95.42590753057475,4.08719453125
95.42066199743215,4.08707890625
95.41541650062291,4.08703515625
95.41017096871191,4.087034375
95.40492545589137,4.086942578125
95.3996799837149,4.08691484375
95.3944344795158,4.086883203125
95.38918895253138,4.086848828125
95.38394344463738,4.08683359375
95.37869790164166,4.08683046875
95.37345233770804,4.086777734375
95.36820682735075,4.086694140625
95.36296129297648,4.086726171875
95.35771574135929,4.086642578125
95.35247023839185,4.086569140625
95.34722473788764,4.0865828125
95.34197922260381,4.08649921875
95.33673374426914,4.08645
95.33148826962943,4.08641953125
95.32624276543034,4.0863734375
95.32099727724257,4.0863140625
95.31575180506613,4.086287890625
95.31050628547155,4.08628984375
95.30526078619901,4.08617265625
95.30001530663273,4.086136328125
95.29476977718504,4.08613359375
95.28952425389554,4.086063671875
95.28427877063433,4.086039453125
95.2790332713618,4.08601796875
95.27378774068245,4.0860234375
95.2685422469523,4.085894921875
95.26329675199052,4.085950390625
95.25805122007954,4.0858578125
95.25280570602733,4.085798828125
95.24756021907118,4.085725
95.24231467730709,4.08571875
95.23706915155432,4.08568671875
95.23182366336655,4.08561484375
95.22657816163074,4.08561640625
95.2213326371096,4.085571875
95.2160871476902,4.085508984375
95.21084167674537,4.085443359375
95.20559616515645,4.085419140625
95.20035066218901,4.0853
95.19510518878093,4.08529609375
95.18985970059315,4.08532734375
95.1846141785353,4.085276171875
95.17936868911589,4.0851984375
95.1741232194027,4.08514609375
95.16887770350306,4.08512265625
95.16363220669382,4.08503671875
95.15838672835915,4.08503671875
95.15314122292841,4.08506328125
95.14789568178014,4.084964453125
95.14265019051328,4.084918359375
95.13740471956848,4.08484140625
95.13215920921118,4.08488828125
95.12691368099514,4.084862890625
95.12166819280738,4.0847578125
95.11642270461958,4.08473828125
95.11117718256175,4.084744140625
95.10593168205757,4.084608203125
95.10068621357604,4.0846015625
95.09544070937696,4.084608984375
95.09019517992925,4.08456640625
95.0849496954364,4.08443203125
